GEO_ID,NAME,S1901_C01_001E,S1901_C01_001M,S1901_C01_002E,S1901_C01_002M,S1901_C01_003E,S1901_C01_003M,S1901_C01_004E,S1901_C01_004M,S1901_C01_005E,S1901_C01_005M,S1901_C01_006E,S1901_C01_006M,S1901_C01_007E,S1901_C01_007M,S1901_C01_008E,S1901_C01_008M,S1901_C01_009E,S1901_C01_009M,S1901_C01_010E,S1901_C01_010M,S1901_C01_011E,S1901_C01_011M,S1901_C01_012E,S1901_C01_012M,S1901_C01_013E,S1901_C01_013M,S1901_C01_014E,S1901_C01_014M,S1901_C01_015E,S1901_C01_015M,S1901_C01_016E,S1901_C01_016M,S1901_C02_001E,S1901_C02_001M,S1901_C02_002E,S1901_C02_002M,S1901_C02_003E,S1901_C02_003M,S1901_C02_004E,S1901_C02_004M,S1901_C02_005E,S1901_C02_005M,S1901_C02_006E,S1901_C02_006M,S1901_C02_007E,S1901_C02_007M,S1901_C02_008E,S1901_C02_008M,S1901_C02_009E,S1901_C02_009M,S1901_C02_010E,S1901_C02_010M,S1901_C02_011E,S1901_C02_011M,S1901_C02_012E,S1901_C02_012M,S1901_C02_013E,S1901_C02_013M,S1901_C02_014E,S1901_C02_014M,S1901_C02_015E,S1901_C02_015M,S1901_C02_016E,S1901_C02_016M,S1901_C03_001E,S1901_C03_001M,S1901_C03_002E,S1901_C03_002M,S1901_C03_003E,S1901_C03_003M,S1901_C03_004E,S1901_C03_004M,S1901_C03_005E,S1901_C03_005M,S1901_C03_006E,S1901_C03_006M,S1901_C03_007E,S1901_C03_007M,S1901_C03_008E,S1901_C03_008M,S1901_C03_009E,S1901_C03_009M,S1901_C03_010E,S1901_C03_010M,S1901_C03_011E,S1901_C03_011M,S1901_C03_012E,S1901_C03_012M,S1901_C03_013E,S1901_C03_013M,S1901_C03_014E,S1901_C03_014M,S1901_C03_015E,S1901_C03_015M,S1901_C03_016E,S1901_C03_016M,S1901_C04_001E,S1901_C04_001M,S1901_C04_002E,S1901_C04_002M,S1901_C04_003E,S1901_C04_003M,S1901_C04_004E,S1901_C04_004M,S1901_C04_005E,S1901_C04_005M,S1901_C04_006E,S1901_C04_006M,S1901_C04_007E,S1901_C04_007M,S1901_C04_008E,S1901_C04_008M,S1901_C04_009E,S1901_C04_009M,S1901_C04_010E,S1901_C04_010M,S1901_C04_011E,S1901_C04_011M,S1901_C04_012E,S1901_C04_012M,S1901_C04_013E,S1901_C04_013M,S1901_C04_014E,S1901_C04_014M,S1901_C04_015E,S1901_C04_015M,S1901_C04_016E,S1901_C04_016M
1400000US25017356601,"Census Tract 3566.01, Middlesex County, Massachusetts",1948,175,4.5,2.9,2,2,8.1,4.6,4.9,2.6,6.2,2.9,13.7,4.6,9.7,4.3,21.2,6.3,9.8,3.4,19.8,4,101081,20365,127430,11321,26.8,(X),(X),(X),(X),(X),1122,129,1.3,1.4,0,3.5,4.2,4.2,1,1.6,4.1,2.7,9.4,4.4,6.2,4.8,30.7,9.7,12.5,5.1,30.6,6.5,135968,11118,167685,17245,(X),(X),22.3,(X),(X),(X),862,96,0,4.5,0,4.5,4.5,5.1,0,4.5,3.5,2.9,6.5,4.1,7.1,6,24.5,7.9,15.4,6.1,38.5,7.6,155897,20710,N,N,(X),(X),(X),(X),(X),(X),826,133,9.7,6.6,4.7,4.7,13.4,8.4,10.3,5.5,9.1,5.8,19.5,9.6,14.4,7.8,8.4,4.4,5.3,3.4,5.2,4.2,51173,9621,71320,13645,(X),(X),(X),(X),32.9,(X)
1400000US25017356602,"Census Tract 3566.02, Middlesex County, Massachusetts",1828,202,2.2,3.3,2.1,1.6,4.6,3.4,3.6,1.9,7.8,4.3,5.5,3.4,14.8,5,18.2,5.4,9.1,3.7,32.2,7.5,126786,29813,228368,110670,33.2,(X),(X),(X),(X),(X),1055,176,3.8,5.7,0,3.7,0,3.7,2.4,2.2,1.8,2.1,0.9,1.5,16,7.4,16.6,6.8,12.3,5.8,46.2,11.1,173875,61387,325391,183594,(X),(X),35.3,(X),(X),(X),932,186,4.3,6.4,0,4.2,0,4.2,0,4.2,1,1.5,0,4.2,17.2,8.3,12.2,6.4,13.9,6.8,51.4,12.1,215250,68066,N,N,(X),(X),(X),(X),(X),(X),773,131,0,5,4.9,3.8,11,8.2,6.3,4.2,15.9,8.6,11.8,7.8,12.3,6,20.8,11.1,7.6,6.4,9.3,7.1,75089,21761,92607,18056,(X),(X),(X),(X),27,(X)
1400000US25017356701,"Census Tract 3567.01, Middlesex County, Massachusetts",2944,299,5.9,3.5,2,2.7,4.9,2.2,7.5,4.9,6.6,3.3,14.5,5,12.1,4.4,16.3,5.3,11.1,3.2,19.1,6.8,97163,8643,123071,14785,27.3,(X),(X),(X),(X),(X),1208,241,5,4.4,0,3.3,0,3.3,1.2,2,5.3,3.9,6.9,4.8,11.1,6.5,16.4,7.4,20.3,7.2,33.9,13.6,157300,27974,175603,25310,(X),(X),28.6,(X),(X),(X),968,246,1.9,2.9,0,4,0,4,0,4,6.5,4.8,4,4,12,7.6,14.9,7.7,19.9,8,40.8,15.6,173077,41463,N,N,(X),(X),(X),(X),(X),(X),1736,230,6.6,4.5,3.3,4.5,8.4,3.7,11.9,7.9,7.5,5,19.8,8,12.8,6,16.8,7.1,4.7,3.4,8.1,4.1,60556,23346,85192,14933,(X),(X),(X),(X),26.4,(X)
1400000US25017356703,"Census Tract 3567.03, Middlesex County, Massachusetts",1468,243,9.3,5.8,12.4,11.7,1.8,2.2,5.2,5.2,2.2,2.5,8.3,5.3,9,5.2,20.2,6.8,8.9,5.9,22.6,7.6,104286,26713,137206,25969,34.7,(X),(X),(X),(X),(X),785,154,9.6,9.9,0,5,1.5,2.6,0,5,0,5,6,5.7,9.2,7.5,22.8,10.2,15.9,10.5,35,12.5,156103,36530,195632,43113,(X),(X),27.6,(X),(X),(X),673,152,11.1,11.3,0,5.8,1.8,3,0,5.8,0,5.8,3.9,4.6,10.7,8.9,15.6,8.1,16,11.8,40.9,14.6,175156,49089,N,N,(X),(X),(X),(X),(X),(X),683,204,9.1,6.9,26.6,22.4,2.2,3.8,11.1,11.7,4.8,5.8,11,8.8,8.8,7.1,17.3,9.6,2.2,3.6,6.9,6.1,38456,31873,68494,22485,(X),(X),(X),(X),41.3,(X)
1400000US25017356704,"Census Tract 3567.04, Middlesex County, Massachusetts",1538,158,0,2.6,0.8,1.5,9.1,6.4,0.6,1,4.8,5,10.7,7,9.2,5.5,22.1,8.1,13.8,8,28.9,8.1,134726,14915,164590,18572,27.2,(X),(X),(X),(X),(X),972,165,0,4,0,4,8.8,9.8,1.7,2.1,0.9,1.5,0.8,1.6,11.8,7.6,24.7,9.7,12,7.8,39.1,11,172596,60965,194961,30467,(X),(X),23.6,(X),(X),(X),727,133,0,5.3,0,5.3,1.2,2,1.2,2,1.2,2,1.1,2.1,9.2,7.3,17.6,8.5,16.1,10.5,52.3,11.4,206250,29353,N,N,(X),(X),(X),(X),(X),(X),566,184,0,6.8,2.3,3.8,9.5,8,0,6.8,11.5,12.5,26.1,16.7,4.8,5.5,19.4,12.8,15,15.7,11.3,10.6,78077,64989,111064,29531,(X),(X),(X),(X),33.6,(X)
1400000US25017357100,"Census Tract 3571, Middlesex County, Massachusetts",1776,175,3,2,3.2,3,1.1,1.3,5.5,3.3,9.3,5.7,8.1,3.6,9.1,3.7,15.3,4.7,9.6,3.8,35.8,6.3,135417,28622,182048,26509,21,(X),(X),(X),(X),(X),1283,138,0.4,0.6,0,3.1,0,3.1,3.4,3,4.1,3.5,6.3,3.9,6.9,3.4,19.5,6.1,12.6,5,46.8,8.7,193565,38569,227989,34052,(X),(X),18.8,(X),(X),(X),1182,143,0,3.3,0,3.3,0,3.3,1.7,2,3.8,3.7,5.9,4.2,6.3,3.4,19,6.7,13.7,5.5,49.7,9,199375,71689,N,N,(X),(X),(X),(X),(X),(X),493,142,9.9,6.8,11.6,10.8,4.1,4.7,11.2,11.2,22.7,16.8,12.8,8.1,16,9.6,4.7,5,0,7.8,7.1,7.4,40216,12214,60474,14737,(X),(X),(X),(X),25.2,(X)
1400000US25017357200,"Census Tract 3572, Middlesex County, Massachusetts",1168,122,5.3,3.8,2.1,2.9,3.1,2.1,0,3.4,1.5,1.8,2.8,2.4,5.9,3.7,19.3,8.9,17,5.2,42.9,9.1,161667,36325,236954,36408,30.8,(X),(X),(X),(X),(X),1001,134,2.6,2.7,0,3.9,0.9,1.4,0,3.9,1,1.5,3.3,2.9,4.4,3.3,20.6,9.9,20.2,6,47.1,10.1,187063,52405,264739,43527,(X),(X),33.2,(X),(X),(X),876,141,1.4,2.3,0,4.5,1,1.6,0,4.5,1.1,1.7,3.8,3.3,2.7,2.7,20.5,10.9,21.1,6.8,48.3,10.4,187955,67578,N,N,(X),(X),(X),(X),(X),(X),167,69,21.6,22.7,15,19.1,16.2,12.8,0,21.1,4.8,7.4,0,21.1,15,13.1,11.4,14,4.8,8.2,11.4,14.3,-,**,67703,31333,(X),(X),(X),(X),10.2,(X)
1400000US25017357300,"Census Tract 3573, Middlesex County, Massachusetts",1277,126,6.7,4.8,1.3,1.6,0.7,1.1,0,3.1,1.7,1.8,5.9,2.9,11.9,5.4,24.7,7.1,19.9,6.4,27.3,6.3,138466,20376,173457,21268,24.1,(X),(X),(X),(X),(X),845,114,0,4.6,0,4.6,1.1,1.6,0,4.6,1.5,2.2,5.9,3.7,8.3,6,20.7,8.3,27.5,8.7,35,8,171406,17111,212800,26931,(X),(X),27,(X),(X),(X),737,117,0,5.3,0,5.3,0,5.3,0,5.3,1.8,2.5,2.2,2.5,8.4,6.4,19.7,8.4,29,9.1,38.9,9.1,181875,20713,N,N,(X),(X),(X),(X),(X),(X),432,107,19.7,12.7,3.9,4.6,0,8.8,0,8.8,2.1,3.1,5.8,5.5,19,11.3,32.4,11.3,5.1,4.2,12,10,99375,11442,96503,20407,(X),(X),(X),(X),18.5,(X)
1400000US25017357400,"Census Tract 3574, Middlesex County, Massachusetts",850,77,1.9,1.6,0.6,1,2.6,2.7,1.3,1.3,5.3,4.3,8.6,3.6,4.9,2.6,11.8,4.4,14,5.9,49.1,8.1,196630,32219,216139,24608,33.6,(X),(X),(X),(X),(X),595,68,1.7,1.8,0,6.5,3.7,3.8,0,6.5,6.1,5.5,11.1,5.6,3.4,2.5,5.4,3.1,14.5,6,54.3,9.6,213413,24609,227945,31204,(X),(X),26.4,(X),(X),(X),503,62,1.2,1.7,0,7.6,1.2,1.7,0,7.6,7.2,6.5,7.2,3.6,2.8,2.4,5.4,3.3,12.1,5.8,63,9.5,238281,42202,N,N,(X),(X),(X),(X),(X),(X),255,63,2.4,3.4,2,3.2,0,14.5,4.3,4.3,3.5,5,12.5,8.1,8.6,6.2,26.7,11.4,15.3,13.3,24.7,11.7,126563,49492,160116,37102,(X),(X),(X),(X),42.7,(X)
1400000US25017357500,"Census Tract 3575, Middlesex County, Massachusetts",907,104,7.9,4.6,2.3,2.5,2.6,2.3,3.6,2.3,4.1,3.1,2.2,1.6,9.6,4.5,21.4,7.4,17.9,5.1,28.3,7.4,141250,30620,160725,18673,35,(X),(X),(X),(X),(X),624,98,6.6,5.4,0,6.2,0,6.2,1.8,1.7,4.2,3.9,1.6,1.8,9.9,5.6,18.4,6.9,19.7,6.9,37.8,9.2,169219,25110,187999,22428,(X),(X),37,(X),(X),(X),539,87,4.6,4.7,0,7.1,0,7.1,2,2,3.9,4.1,0.9,1.4,8,5.6,15.8,6.9,22.1,7.8,42.7,10.9,184750,32293,N,N,(X),(X),(X),(X),(X),(X),283,71,11,7.7,7.4,7.9,8.5,7.7,7.8,6.4,3.9,4.2,3.5,3.4,8.8,6.6,29.7,16.7,12,9.1,7.4,5.7,92109,26298,99782,30367,(X),(X),(X),(X),30.4,(X)
1400000US25017357600,"Census Tract 3576, Middlesex County, Massachusetts",1048,130,0.7,1.2,3,3.3,5.3,3.4,2.2,2.2,5.9,5.1,10.5,6.7,12.2,6,20.4,8.4,15.8,7.1,24,6.8,133000,19020,141702,14617,27.8,(X),(X),(X),(X),(X),742,136,0.9,1.7,1.5,2.7,0,5.2,0,5.2,5.3,6.8,6.7,5.1,15.4,8,22,11.6,17.3,9.2,31,9.5,146071,29660,166367,19699,(X),(X),32.3,(X),(X),(X),587,133,1.2,2.1,1.9,3.4,0,6.6,0,6.6,5.1,8.2,5.3,5.1,17.7,9.5,23.7,13.6,14,8.2,31.2,10.8,144186,16041,N,N,(X),(X),(X),(X),(X),(X),306,82,0,12.2,6.5,9.9,18.3,11.1,7.5,7.7,7.5,6.9,24.5,15.9,2.3,3.5,20.9,12.3,5.6,6.5,6.9,7.7,63317,13692,76789,20127,(X),(X),(X),(X),16.7,(X)
1400000US25017357700,"Census Tract 3577, Middlesex County, Massachusetts",1631,162,6,4,1.8,1.1,6.7,4.8,4.7,2.6,16.1,6.5,10.5,4.9,8.4,4,9.4,3.6,10.1,4.7,26.3,6.1,87454,25516,161630,27907,27.6,(X),(X),(X),(X),(X),1062,174,4,3.9,0,3.7,0.7,1,2.6,2.5,11.5,7.7,12.2,7.1,11,5.8,8,3.6,12.3,5.9,37.6,9.2,137188,65521,214548,43667,(X),(X),26.8,(X),(X),(X),897,156,3.1,3.6,0,4.4,0,4.4,2,2.4,13.6,8.9,8.6,6.4,10.7,6.7,7.5,4.1,10.7,6.1,43.8,10.2,177917,62928,N,N,(X),(X),(X),(X),(X),(X),569,138,9.7,8.5,5.3,3.2,18.1,12.6,10.4,6.7,22.8,10.6,7.2,5.9,4.7,4.3,13.5,8.3,4.2,4.1,4,4.2,45657,8775,60615,12826,(X),(X),(X),(X),27.2,(X)
1400000US25017357800,"Census Tract 3578, Middlesex County, Massachusetts",1207,109,5.1,3.7,0,3.3,5.7,4.1,2.9,2.2,4.6,3,9.3,5.6,10.5,4.9,13.1,4.8,10.1,4.6,38.8,7.4,143875,40390,286338,77533,36.1,(X),(X),(X),(X),(X),1095,116,5.6,4.1,0.8,1.3,5.5,4.4,0.5,0.9,4.1,3,10.2,6.1,9.9,5,13.4,5.1,9.3,4.7,40.6,7.8,147361,42086,296287,84820,(X),(X),37.4,(X),(X),(X),867,110,3.2,3.4,0,4.5,1.3,2.2,0,4.5,2.8,2.7,6.5,6,8.9,5.4,17,6.2,11.8,6,48.7,9.3,194688,77356,N,N,(X),(X),(X),(X),(X),(X),112,47,0,29.2,0,29.2,8,13.8,25.9,20.6,8.9,14.7,0,29.2,8.9,14,9.8,13.8,21.4,21.2,17,17.8,-,**,173895,107869,(X),(X),(X),(X),17,(X)
1400000US25017358100,"Census Tract 3581, Middlesex County, Massachusetts",1831,149,0.8,1.2,0.4,0.7,2.1,1.7,2.3,1.7,1.5,1.2,7.5,3.4,4.4,2.2,13.6,4.9,13.2,4.5,54.2,6.1,211696,15775,263662,31587,26.7,(X),(X),(X),(X),(X),1574,140,0.9,1.5,0,2.5,0.4,0.7,2.2,1.8,1.2,1.2,3.7,2.3,3.3,2.1,13.8,5.3,13.6,5,60.9,6.6,233750,23884,290139,35931,(X),(X),28.5,(X),(X),(X),1455,144,1,1.6,0,2.7,0.5,0.8,1.6,1.5,0.8,1,3.5,2.3,1.9,1.4,12.4,5.3,13.9,5.1,64.4,7,245250,28679,N,N,(X),(X),(X),(X),(X),(X),257,75,0,14.4,3.1,4.8,12.1,11.1,3.1,5.2,6.2,6.6,30.7,17.4,17.1,12.4,9.7,10,5.1,7.4,12.8,12.5,65391,20354,93691,28764,(X),(X),(X),(X),12.8,(X)
1400000US25017358300,"Census Tract 3583, Middlesex County, Massachusetts",2231,180,3,3.1,4.2,3,6.5,4.5,1.4,1.7,6.6,4.2,5.1,3.5,6.5,3.7,13.9,5.3,10.7,4.7,42,7.9,171458,39391,215831,30174,37.6,(X),(X),(X),(X),(X),1548,205,2,2.7,1.3,2.1,0,2.5,1.2,2.1,6.3,5.3,5.4,4.2,6.6,4.3,16.5,6.8,8.5,5.2,52.1,8.9,215385,44208,265335,38311,(X),(X),41.1,(X),(X),(X),1377,198,0.4,0.8,1.5,2.3,0,2.9,1.4,2.3,4.3,4,2.8,2.7,6,4.2,15.6,6.5,9.5,5.7,58.6,9.9,241458,40732,N,N,(X),(X),(X),(X),(X),(X),683,155,5.4,8.2,10.8,8.7,21.4,13.7,1.9,3,7.2,6.5,6.9,6.3,6.3,5.4,5.3,6.1,15.8,9.6,19,14.7,73250,59310,102691,30725,(X),(X),(X),(X),29.4,(X)
1400000US25017358400,"Census Tract 3584, Middlesex County, Massachusetts",1890,136,7.5,3.6,2.3,2.3,4,3.3,4.8,2.2,3.4,2.3,7.8,4.1,8,4.5,9.3,2.9,13.8,5.3,39.1,4.7,152022,11812,213520,20624,29.9,(X),(X),(X),(X),(X),1420,135,3.7,3,0,2.8,0.9,1.1,2.9,1.9,1.9,2.3,6.1,3.7,8.6,5.6,9.9,3.3,16.3,6.7,49.8,6.2,197059,37119,261496,27222,(X),(X),27.1,(X),(X),(X),1267,122,1.8,2,0,3.1,1,1.2,1.3,1.3,2.1,2.5,2.4,2.1,9.2,6.3,10.5,3.5,17.8,7.2,53.8,6.3,224375,40921,N,N,(X),(X),(X),(X),(X),(X),470,81,18.9,10.9,9.4,8.9,13.2,12.5,10.6,6.5,7.9,6.5,13,10.1,7.7,6.3,7.7,5.8,6.2,5.5,5.5,4.9,31875,17315,66659,22507,(X),(X),(X),(X),38.3,(X)
1400000US25017358500,"Census Tract 3585, Middlesex County, Massachusetts",1865,156,2.7,1.6,0.5,0.8,2.6,1.5,2.5,1.7,4.2,2.5,6.9,3.4,2.8,2.2,12.1,4.1,13.4,4.4,52.3,7.2,206375,43680,285529,34675,38.3,(X),(X),(X),(X),(X),1621,147,1.5,1.4,0,2.4,0.4,0.7,0.6,0.9,3.2,2,6,3.7,2.7,2.3,13.9,4.6,14.8,4.9,56.9,8,236181,44371,309946,37780,(X),(X),38.1,(X),(X),(X),1472,147,0.7,1.2,0,2.7,0,2.7,0.6,1,2.2,1.6,3.9,3.2,2.5,2.4,13.5,4.9,15.9,5.4,60.6,7.8,"250,000+",***,N,N,(X),(X),(X),(X),(X),(X),244,83,10.2,7.5,4.1,6.3,16.8,11,15.6,11.1,11.1,13.3,13.1,10.8,3.7,5.8,0,15.1,3.7,6,21.7,20.8,36111,20899,123153,88464,(X),(X),(X),(X),39.8,(X)
1400000US25017358600,"Census Tract 3586, Middlesex County, Massachusetts",2262,227,1.9,1.9,0,1.8,1.9,1.7,2.8,2.2,4.6,3.6,5.3,3.5,6.1,3.4,18.3,6.4,14.3,8.6,44.7,7.8,173750,40562,215244,23497,26,(X),(X),(X),(X),(X),1762,218,2,2.3,0,2.2,0,2.2,0.8,1.2,4.1,4.3,2.2,2.8,4.5,2.9,12.9,5.7,17.7,10,55.7,9.9,222984,23424,242386,27390,(X),(X),24.2,(X),(X),(X),1668,214,0,2.4,0,2.4,0,2.4,0.8,1.3,4.4,4.5,2.3,3,4.8,3.1,13.6,6,16.4,9.2,57.7,10,230070,18894,N,N,(X),(X),(X),(X),(X),(X),500,171,5.6,6.9,0,7.7,8.8,7.5,6,7.1,6,6.2,16.2,12.4,11.8,11.9,39.8,17.6,0,7.7,5.8,9.3,85603,35441,117440,59767,(X),(X),(X),(X),28.4,(X)
1400000US25017358700,"Census Tract 3587, Middlesex County, Massachusetts",1877,194,1.1,1,1.8,1.3,0.9,1,1.2,1.1,2.2,1.7,5.8,2.9,6.9,3.2,19.3,6.2,12,7.4,48.9,6.8,180208,62313,278000,39925,24.3,(X),(X),(X),(X),(X),1546,179,1.3,1.2,0,2.6,0.6,0.9,0.5,0.8,1.2,1.2,2.7,1.8,8.5,4.6,13.7,5,14.9,8.8,56.7,7.9,231154,44678,310349,47234,(X),(X),25.5,(X),(X),(X),1325,202,0.9,1.1,0,3,0.7,1.1,0.6,0.9,0.9,1.1,2.4,1.8,6.6,4.1,12.1,5.7,16.1,9.7,59.7,9.2,"250,000+",***,N,N,(X),(X),(X),(X),(X),(X),331,90,0,11.4,10,7.3,2.4,3.5,4.5,5.2,6.9,6.3,20.2,14.9,6.9,6.1,38.4,20.1,0,11.4,10.6,10,88750,59991,111871,38513,(X),(X),(X),(X),18.7,(X)
1400000US25017359100,"Census Tract 3591, Middlesex County, Massachusetts",2570,240,4.2,3.2,0.4,0.8,1.8,1.4,2.1,1.6,5.5,2.9,12.9,4.9,9.1,4.4,19.5,7.1,12.2,4.7,32.3,8.8,132262,19977,194158,46804,23.1,(X),(X),(X),(X),(X),1481,208,0.9,1.5,0.7,1.4,1.6,1.7,4.8,4.8,0.7,1.2,4.9,3.5,8.6,5.5,20.8,7.3,15.5,7.4,41.3,11.4,185827,30611,248814,75067,(X),(X),26.1,(X),(X),(X),1247,201,0,3.2,0,3.2,1.8,2.1,1.8,2.1,0.9,1.4,5.9,4.3,10.3,6.4,16.2,7.1,16.9,8.1,46.3,12,191107,25756,N,N,(X),(X),(X),(X),(X),(X),1089,244,8.7,7.4,0,3.6,2.1,2.5,2.2,2.5,11.9,6.3,19.9,9.9,9.6,7.1,17.7,10.3,7.7,5.5,20,11.8,81691,33370,118781,25750,(X),(X),(X),(X),19,(X)
1400000US25017359301,"Census Tract 3593.01, Middlesex County, Massachusetts",0,13,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),0,13,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,(X),(X),-,(X),(X),(X),0,13,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,(X),(X),(X),(X),(X),(X),0,13,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,(X)
1400000US25017359302,"Census Tract 3593.02, Middlesex County, Massachusetts",0,13,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),0,13,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,(X),(X),-,(X),(X),(X),0,13,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,(X),(X),(X),(X),(X),(X),0,13,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,(X)
1400000US25017359303,"Census Tract 3593.03, Middlesex County, Massachusetts",2716,228,0,1.5,0.7,0.8,4.5,3.2,2.3,2.1,3.8,2.4,10.8,4.9,16,6.8,14.8,4.8,12.8,4.8,34.4,7.6,134280,32630,166200,17383,25.6,(X),(X),(X),(X),(X),2024,250,0,2,0,2,1.9,1.9,0.8,1.2,1.8,2,7.5,4.2,16.4,8.8,14.8,5.9,15.3,5.9,41.6,9.8,171840,28738,187441,20319,(X),(X),24.4,(X),(X),(X),1618,230,0,2.4,0,2.4,1.7,2,1,1.5,2.2,2.6,5.1,3.3,9.8,5.5,13.3,6.3,16.9,6.6,50,10.2,198750,28110,N,N,(X),(X),(X),(X),(X),(X),692,177,0,5.6,2.9,3.4,12.1,11.2,6.6,6.6,9.5,6.6,23.4,13.9,12,8.7,14.7,8.4,5.3,5.4,13.3,8.5,60125,36894,103289,30966,(X),(X),(X),(X),29.3,(X)
1400000US25017359400,"Census Tract 3594, Middlesex County, Massachusetts",3158,207,3.6,2.5,2.9,1.7,4.2,2.5,5,3,7.8,3.1,13.6,4.3,17.1,6.3,16.2,4.3,10.4,3.4,19.3,4.9,91148,11562,129591,13848,28.6,(X),(X),(X),(X),(X),1554,209,0,2.5,0,2.5,3.1,2.7,7,6.1,6.4,4,4.4,3.4,19.6,9.2,17.6,7,11.9,5.3,30,8.4,123404,13547,160854,22692,(X),(X),27.3,(X),(X),(X),1011,179,0,3.9,0,3.9,1,1.6,0,3.9,5.8,4.2,2.4,2.7,15.3,8.5,16.8,8.5,17.3,7.9,41.3,10.5,163220,25524,N,N,(X),(X),(X),(X),(X),(X),1604,210,7,4.9,5.7,3.2,5.4,4,3.1,2.1,9.1,4.3,23.9,7.6,13.1,6.7,14.8,5.1,9,4.4,8.9,5.4,72927,7611,97399,16765,(X),(X),(X),(X),29.8,(X)
1400000US25017360300,"Census Tract 3603, Middlesex County, Massachusetts",2569,149,4.5,3.1,0.6,0.9,5.9,3.6,6,2.9,3.5,1.7,9.5,4,7,2.7,15.6,5,10,3.5,37.4,5.9,140888,24863,230434,44389,34.1,(X),(X),(X),(X),(X),1885,120,5.2,4,0,2.1,1.1,1.3,4.2,3.5,2,1.5,8.1,4.7,6.1,3.1,17.2,5.3,10.3,3.8,45.7,8,169896,42781,268167,57630,(X),(X),29.5,(X),(X),(X),1733,129,0.8,1.3,0,2.3,0.7,1.2,4,3.5,1.9,1.6,8.8,5.2,6.2,3.3,17.4,5.5,10.8,4.1,49.3,8.3,195568,66756,N,N,(X),(X),(X),(X),(X),(X),684,141,2.5,4,2.2,3.5,19.2,12.5,10.7,9.6,7.7,5.8,13.3,8.9,9.5,6.1,11.3,9.9,9.2,7.1,14.5,8.6,61176,32348,125011,43028,(X),(X),(X),(X),46.9,(X)
1400000US25017361100,"Census Tract 3611, Middlesex County, Massachusetts",2041,183,0,1.9,0.8,1.3,2.9,4.5,2.5,2.3,4.1,2.9,15.6,6,5.1,2.8,16.7,6.6,12.1,4.6,40.1,7.3,161657,21042,236720,40773,32.5,(X),(X),(X),(X),(X),1374,151,0,2.9,0,2.9,0,2.9,0.9,1.4,0,2.9,8.3,5.5,6.6,4.6,15.7,7.3,14.6,6.4,53.9,8.5,215313,37843,304555,53104,(X),(X),34.9,(X),(X),(X),1234,137,0,3.2,0,3.2,0,3.2,0,3.2,0,3.2,7.1,5.6,3.7,3.7,16.7,8.2,12.6,6.1,60,9.3,236316,28903,N,N,(X),(X),(X),(X),(X),(X),667,157,0,5.8,2.5,4.1,8.8,13,7.8,7.2,12.6,8.8,30.7,14.1,4,4.8,18.4,11.8,4.6,5.1,10.3,8,59276,12129,90872,19458,(X),(X),(X),(X),25.8,(X)
1400000US25017361200,"Census Tract 3612, Middlesex County, Massachusetts",2351,224,3.4,2.2,1.1,1.3,3.2,1.9,4,2.6,6.5,3.3,15.4,5.1,4.1,2.4,12.3,4.4,20,8.6,30,7.3,147473,13656,175689,20415,35.1,(X),(X),(X),(X),(X),1533,148,1.4,2.3,0,2.6,0.5,0.8,4.6,3.4,3.7,3.4,13.8,5.5,3.7,3,14.3,6.2,15.9,6.7,42.1,9.4,162040,35230,215453,30121,(X),(X),37.9,(X),(X),(X),1334,152,0,3,0,3,0.6,0.9,2.7,2.6,4.2,3.9,9.8,4.9,4.3,3.5,15.1,7,17.5,7.6,45.8,10.3,179125,32525,N,N,(X),(X),(X),(X),(X),(X),818,230,7,4.9,3.2,4,8.3,6,7.2,6.7,9.3,6.8,16.7,9.9,4.8,4.1,8.6,5.4,27.8,20,7.2,5.8,73704,49166,100117,22122,(X),(X),(X),(X),30,(X)
